melinda_id;original;cleaned;converted;udk_count
005303003;;NA;NA;0
005303053;839.79|839.79;839.79;Suomenruotsalainen kirjallisuus;1
005303229;342.9|342.9|351|352/354;342.9;351;352/354;Hallinto-oikeus;Julkisen hallinnon erityiset toimet;Julkisen hallinnon organisaatio. Paikallinen, alueellinen ja keskushallinto;3
005303235;839.79;839.79;Suomenruotsalainen kirjallisuus;1
005303541;7.091|75|74;7.091;75;74;Taidenäyttelyt ;Maalaustaide;Piirustus. Taideteollisuus. Taidekäsityö. Sisustustaide. Lasitaide ;3
005303543;;NA;NA;0
005304956;;NA;NA;0
005304957;;NA;NA;0
005304958;;NA;NA;0
005305554;;NA;NA;0
005305647;839.79;839.79;Suomenruotsalainen kirjallisuus;1
005306524;;NA;NA;0
005306525;;NA;NA;0
005307981;;NA;NA;0
005308039;01|015|0;01;015;0;Bibliografiat. Julkaisuluettelot;Aluebibliografiat;Undetermined;3
005308153;37;37;Kasvatus. Opetus. Koulutus;1
005308155;378.4|373;378.4;373;Yliopistot;Peruskoulu. Lukio ;2
005308165;;NA;NA;0
005308471;830|820|839.79;830;820;839.79;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;Englanninkielinen kirjallisuus;Suomenruotsalainen kirjallisuus;3
005308473;;NA;NA;0
005308510;908 Vaasa|948.08;908;948.08;Paikallishistoriat. Kotiseutu ;Undetermined;2
005308656;;NA;NA;0
005308803;;NA;NA;0
005308805;;NA;NA;0
005309478;;NA;NA;0
005309682;839.79|839.79;839.79;Suomenruotsalainen kirjallisuus;1
005309718;7|7.0|7.03;7;7.0;7.03;TAITEET. VIRKISTYS. VIIHDE. URHEILU;Taide;Taiteen aikakaudet ja vaiheet. Koulukunnat, tyylit, vaikutteet;3
005310779;;NA;NA;0
005310780;;NA;NA;0
005310789;;NA;NA;0
005311330;317;317;Undetermined;1
005311571;894.541;894.541;Suomenkielinen kirjallisuus;1
005311592;839.7;839.7;Ruotsinkielinen kirjallisuus;1
005311614;809.454.1|801.54;809.454.1;801.54;Suomen kieli;Undetermined;2
005311773;;NA;NA;0
005311821;;NA;NA;0
005311830;238.1|284.1|27-28|274.5;238.1;284.1;27-28;274.5;Undetermined;Undetermined;Undetermined;Undetermined;4
005311937;894.541;894.541;Suomenkielinen kirjallisuus;1
005312077;894.541;894.541;Suomenkielinen kirjallisuus;1
005312124;;NA;NA;0
005312232;;NA;NA;0
005312242;894.541;894.541;Suomenkielinen kirjallisuus;1
005312268;;NA;NA;0
005312488;37;37;Kasvatus. Opetus. Koulutus;1
005312493;;NA;NA;0
005312494;;NA;NA;0
005312626;069;069;Museot. Museologia;1
005312732;;NA;NA;0
005312761;850;850;Italiankielinen kirjallisuus;1
005312909;;NA;NA;0
005312947;839.79;839.79;Suomenruotsalainen kirjallisuus;1
005313026;33|330.8|338;33;330.8;338;Kansantalous. Kansantaloustiede;Kansantaloustieteelliset teoriat, doktriinit ja dogmit;Taloudellinen tila. Suhdanteet. Talouspolitiikka. Taloussuunnittelu ;3
005313046;;NA;NA;0
005313048;;NA;NA;0
005313049;;NA;NA;0
005313052;;NA;NA;0
005313131;;NA;NA;0
005313132;;NA;NA;0
005313155;;NA;NA;0
005313156;;NA;NA;0
005313158;;NA;NA;0
005313159;;NA;NA;0
005313160;;NA;NA;0
005313161;;NA;NA;0
005313162;;NA;NA;0
005313163;;NA;NA;0
005313164;;NA;NA;0
005313194;728|728|391|39;728;391;39;Asuntoarkkitehtuuri. Asuinrakennukset;Puvut. Vaatetus. Kansallispuvut. Muoti. Korut;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;3
005313197;929 Nommensen;929;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;1
005313354;72|728.8|728.81|948.06;72;728.8;728.81;948.06;Arkkitehtuuri. Rakennustaide;Undetermined;Undetermined;Undetermined;4
005313357;903|948.0|904|903|903|903;903;948.0;904;Esihistoria. Esihistorialliset jäänteet, esineistö ja muinaismuistot;Suomen historia;Historiallisen ajan kulttuurijäänteet;3
005313362;948.0|904|903|903|902/904;948.0;904;903;902/904;Suomen historia;Historiallisen ajan kulttuurijäänteet;Esihistoria. Esihistorialliset jäänteet, esineistö ja muinaismuistot;Arkeologia. Esihistoria;4
005313374;75|75.071 Holmberg|92 Holmberg|929 Holmberg, Werner;75;75.071;92;929,;Maalaustaide;Undetermined;Henkilöhistorialliset tutkimukset. Sukututkimus. Heraldiikka. Liput;Undetermined;4
005313375;75|75.071|75.071|92|929 Holmberg|929 Holmberg, Werner;75;75.071;92;929;929,;Maalaustaide;Undetermined;Henkilöhistorialliset tutkimukset. Sukututkimus. Heraldiikka. Liput;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;Undetermined;5
005313473;;NA;NA;0
005313582;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005313584;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005313668;;NA;NA;0
005313669;;NA;NA;0
005313893;314;314;Väestötiede. Väestötutkimus. Demografia. Muuttoliike. Siirtolaisuus;1
(FI-HELKA)1599273-helkadb;;NA;NA;0
005314043;;NA;NA;0
005314070;347.6|347.62;347.6;347.62;Perheoikeus. Perintöoikeus. Perilliset. Jälkeläiset;Undetermined;2
005314133;894.541;894.541;Suomenkielinen kirjallisuus;1
005314403;929.5|929.5/.9;929.5;929.5/.9;Sukututkimus;Sukututkimus. Genealogia. Vaakunatiede. Heraldiikka;2
005314434;;NA;NA;0
005314435;92 Reinholm|894.541|398.22;92;894.541;398.22;Henkilöhistorialliset tutkimukset. Sukututkimus. Heraldiikka. Liput;Suomenkielinen kirjallisuus;Undetermined;3
005314676;3|342|342;3;342;Yhteiskuntatieteet;Julkisoikeus. Valtio-oikeus. Valtiosääntöoikeus. Perusoikeudet. Kansalaisoikeudet. Ihmisoikeudet ;2
005315134;785;785;Soitinmusiikki. Sinfoninen musiikki. Soitinyhtyemusiikki;1
005315138;;NA;NA;0
005315425;;NA;NA;0
005315505;;NA;NA;0
005315506;;NA;NA;0
005315531;;NA;NA;0
005315532;;NA;NA;0
005315540;;NA;NA;0
005315587;;NA;NA;0
005315633;;NA;NA;0
005315704;;NA;NA;0
005315705;;NA;NA;0
005315706;;NA;NA;0
005315716;;NA;NA;0
005315741;;NA;NA;0
005315765;;NA;NA;0
005315766;;NA;NA;0
005315768;;NA;NA;0
005315769;;NA;NA;0
005315770;;NA;NA;0
005315771;;NA;NA;0
005315772;;NA;NA;0
005315773;;NA;NA;0
005315776;;NA;NA;0
005316178;;NA;NA;0
005316206;948.0.07|948.0|948.0|353/354|34/35|323.1;948.0.07;948.0;353/354;34/35;323.1;Undetermined;Suomen historia;Valtionhallinto. Keskushallinto. Väliportaan hallinto. Lääninhallinto. Maakuntahallinto. Aluehallinto;Undetermined;Kansallisuusliikkeet. Kansallisuuskysymykset. Kansalliset vähemmistöt;5
005316209;323.1|353/354|34/35|948.0;323.1;353/354;34/35;948.0;Kansallisuusliikkeet. Kansallisuuskysymykset. Kansalliset vähemmistöt;Valtionhallinto. Keskushallinto. Väliportaan hallinto. Lääninhallinto. Maakuntahallinto. Aluehallinto;Undetermined;Suomen historia;4
005316287;373|26|17;373;26;17;Peruskoulu. Lukio ;Kristillinen kirkko. Kirkon hallinto. Kirkko ja yhteiskunta. Ekumenia. Liturgiikka. Sakramentit. Kristillinen kasvatus. Kristilliset järjestöt. Diakonia. Lähetystyö;Etiikka. Moraali. Käytännöllinen filosofia. Elämäntaito;3
005316501;22;22;Raamattu;1
005316515;;NA;NA;0
005316580;803.797|800.87|803.979|803.97;803.797;800.87;803.979;803.97;Undetermined;Undetermined;Undetermined;Ruotsin kieli;4
005316979;;NA;NA;0
005317055;728.8|948|948.0|948.0;728.8;948;948.0;Undetermined;Undetermined;Suomen historia;3
005317108;;NA;NA;0
005317150;801.3|914.80;801.3;914.80;Sanakirjat;Suomi;2
005318019;;NA;NA;0
005318022;929 Flaubert;929;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;1
005318136;;NA;NA;0
005318463;;NA;NA;0
005318494;396;396;Undetermined;1
005318499;;NA;NA;0
005318508;24;24;Kristillinen etiikka. Kristillinen taide. Hymnologia. Hartaus. Mystiikka. Askeesi. Uskonnolliset kokemukset ;1
005318515;809.454.1;809.454.1;Suomen kieli;1
005318519;;NA;NA;0
005318542;;NA;NA;0
005318561;;NA;NA;0
005318562;;NA;NA;0
005318951;31|311.312|308;31;311.312;308;Undetermined;Undetermined;Sosiografia. Yhteiskuntakuvaus;3
005319931;839.7|839.7|839.7|839.79|839.79|839.79;839.7;839.79;Ruotsinkielinen kirjallisuus;Suomenruotsalainen kirjallisuus;2
005319950;;NA;NA;0
005319965;352;352;Kunnallishallinto. Paikallishallinto;1
005320108;929 Europaeus,DavidEmanuelDaniel|894.541;929,;894.541;Undetermined;Suomenkielinen kirjallisuus;2
005320109;;NA;NA;0
005320111;;NA;NA;0
005320594;;NA;NA;0
005320859;;NA;NA;0
005320862;948.0|327.7;948.0;327.7;Suomen historia;Kansainvälisten ja hallitustenvälisten järjestöjen toiminta;2
005320865;948.05|948.0.07|948.0|948.0|908 Viipurin lääni|908 Viipuri;948.05;948.0.07;948.0;908;Undetermined;Undetermined;Suomen historia;Paikallishistoriat. Kotiseutu ;4
005320992;61;61;Lääketiede;1
005321283;75.071 Edelfelt;75.071;Undetermined;1
005321522;894.541|894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005321790;908|948.0.06|948.0|908 Viipurin lääni|948.0;908;948.0.06;948.0;Paikallishistoriat. Kotiseutu ;Undetermined;Suomen historia;3
005321816;630|631.58|631.58:634.0.2|634.0.2|634.0.2;630;631.58;634.0.2;Metsätalous. Metsänhoito;Undetermined;Undetermined;3
005321818;630|630 &228|630 &436|631.58|631.58:634.0.2|631.6|634.0|634.0.2|634.0.2;630;630&228;630&436;631.58;634.0.2;631.6;634.0;Metsätalous. Metsänhoito;Undetermined;Undetermined;Undetermined;Undetermined;Maaseudun suunnittelu;Undetermined;7
005321935;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005322043;839.6|839.6|839.6;839.6;Norjankielinen kirjallisuus;1
005322102;39|52;39;52;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;Tähtitiede. Avaruustutkimus. Geodesia. Maanmittaus. Kartografia ;2
005322199;;NA;NA;0
005322202;268|394.2|894.541|894.541;268;394.2;894.541;Undetermined;Undetermined;Suomenkielinen kirjallisuus;3
005322297;;NA;NA;0
005322301;321.01|947.084.1/.2|948.0|948.0.07|948.0.07/081|323|327|342;321.01;947.084.1/.2;948.0;948.0.07;948.0.07/081;323;327;342;Undetermined;Undetermined;Suomen historia;Undetermined;Undetermined;Sisäpolitiikka;Kansainväliset suhteet. Kansainvälinen politiikka. Ulkopolitiikka;Julkisoikeus. Valtio-oikeus. Valtiosääntöoikeus. Perusoikeudet. Kansalaisoikeudet. Ihmisoikeudet ;8
005322422;;NA;NA;0
005322479;897.541|894.541;897.541;894.541;Undetermined;Suomenkielinen kirjallisuus;2
005322482;894.541;894.541;Suomenkielinen kirjallisuus;1
005322486;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005322488;897.541;897.541;Undetermined;1
(FI-HELKA)331190-helkadb;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005322492;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005322757;;NA;NA;0
005322835;;NA;NA;0
005322957;;NA;NA;0
005322965;22;22;Raamattu;1
005323172;39|910.4|910.4;39;910.4;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;Tutkimusmatkat;2
005323201;;NA;NA;0
005323229;59;59;Eläintiede;1
005323377;;NA;NA;0
005323378;;NA;NA;0
005323406;;NA;NA;0
005323420;894.541|792.54;894.541;792.54;Suomenkielinen kirjallisuus;Undetermined;2
005323462;;NA;NA;0
005323487;;NA;NA;0
005323495;664;664;Elintarviketeknologia;1
005323512;;NA;NA;0
005323513;;NA;NA;0
005323569;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005323571;;NA;NA;0
005323575;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005323577;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005323578;;NA;NA;0
005323579;;NA;NA;0
005323775;;NA;NA;0
005323776;;NA;NA;0
005323778;;NA;NA;0
005323856;;NA;NA;0
005323887;;NA;NA;0
005323889;929 Lönnrot|894.541.09 Lönnrot|894.541 Lönnrot;929;894.541.09;894.541;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;Undetermined;Suomenkielinen kirjallisuus;3
005323893;894.541 Lönnrot|894.541.09 Lönnrot|929 Lönnrot;894.541;894.541.09;929;Suomenkielinen kirjallisuus;Undetermined;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;3
005323902;;NA;NA;0
005323923;;NA;NA;0
005324135;;NA;NA;0
005324214;;NA;NA;0
005324215;839.79;839.79;Suomenruotsalainen kirjallisuus;1
005324216;839.79;839.79;Suomenruotsalainen kirjallisuus;1
005324222;347.9|347.952;347.9;347.952;Oikeudenkäyntimenettely. Oikeuslaitos ja sen henkilöstö;Undetermined;2
005324470;;NA;NA;0
005324473;;NA;NA;0
005324575;;NA;NA;0
005324576;;NA;NA;0
005325392;;NA;NA;0
005325393;;NA;NA;0
005325448;;NA;NA;0
005325478;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325479;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325480;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325481;;NA;NA;0
005325488;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325493;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325494;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325495;332|63|336.2;332;63;336.2;Aluetalous. Maa. Kiinteistöt ;Maatalous. Metsätalous. Metsästys. Kalastus. Yleistä;Verotus;3
005325496;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325499;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325500;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325501;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325508;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325510;;NA;NA;0
005325592;;NA;NA;0
005325593;;NA;NA;0
005325597;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325598;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325605;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325606;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325614;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325615;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325616;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325617;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005325769;308;308;Sosiografia. Yhteiskuntakuvaus;1
005325773;;NA;NA;0
005325774;631;631;Maatalous. Maatalouspolitiikka;1
005325777;948.0.02/.04|948.0.01/.06|908 Savonlinnan lääni|948.0|908;948.0.02/.04;948.0.01/.06;908;948.0;Undetermined;Undetermined;Paikallishistoriat. Kotiseutu ;Suomen historia;4
005325848;726.5|75.046|908 Lohja;726.5;75.046;908;Undetermined;Undetermined;Paikallishistoriat. Kotiseutu ;3
005326038;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326039;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326040;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326041;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326042;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326043;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326044;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326045;809;809;Itämaiset, afrikkalaiset, seemiläiset, altailaiset ja uralilaiset kielet. Muut kielet;1
005326081;39;39;Perinnetieteet. Etnologia. Kansatiede. Kansanrunous. Folkloristiikka;1
005326227;01|655;01;655;Bibliografiat. Julkaisuluettelot;Graafinen teollisuus. Kirjapainotaito. Kustannustoiminta. Kirjakaupat ;2
005326228;332|63|336.2;332;63;336.2;Aluetalous. Maa. Kiinteistöt ;Maatalous. Metsätalous. Metsästys. Kalastus. Yleistä;Verotus;3
005326243;;NA;NA;0
005326256;338.4|347.7;338.4;347.7;Elinkeinot. Palvelusektori. Matkailuelinkeino;Kauppaoikeus. Yhtiöoikeus. Immateriaalioikeus. Tekijänoikeus;2
005326261;338.4|347.7;338.4;347.7;Elinkeinot. Palvelusektori. Matkailuelinkeino;Kauppaoikeus. Yhtiöoikeus. Immateriaalioikeus. Tekijänoikeus;2
005326267;;NA;NA;0
005326271;;NA;NA;0
005326309;;NA;NA;0
005326419;377|373.5|373|396|37;377;373.5;373;396;37;Ammatillinen koulutus. Ammattikoulutus;Undetermined;Peruskoulu. Lukio ;Undetermined;Kasvatus. Opetus. Koulutus;5
005326478;264|264|264|264|529.2|529.4|930.24;264;529.2;529.4;930.24;Sefardijuutalaisuus;Undetermined;Undetermined;Undetermined;4
005326609;809.454.1|809.454.1;809.454.1;Suomen kieli;1
005326708;;NA;NA;0
005326714;;NA;NA;0
005326740;025:027.52|025|027.52;025;027.52;Kirjastonhoito;Undetermined;2
005326961;22/28|27|948.0;22/28;27;948.0;Kristinusko. Kristillinen teologia.;Yleinen kirkkohistoria. Patristiikka;Suomen historia;3
005326962;;NA;NA;0
005327111;830|830;830;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;1
005327168;591.473|599.826;591.473;599.826;Undetermined;Undetermined;2
005327219;948.0.06|948.0|355/359|355.48|355.48;948.0.06;948.0;355/359;355.48;Undetermined;Suomen historia;Sotataito. Sotatiede. Maanpuolustus;Undetermined;4
005327398;809.45|809.45;809.45;Suomalais-ugrilaiset kielet;1
005327418;;NA;NA;0
005327420;;NA;NA;0
005327448;894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005327473;894.541|894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005327598;871|378.4 Helsingin yliopisto|378.12|378.4|82|929 Tacitus;871;378.4;378.12;82;929;Undetermined;Yliopistot;Undetermined;Yleinen kirjallisuustiede. Kirjallisuudentutkimus. Suullinen esitystaito;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;5
005327621;894.541;894.541;Suomenkielinen kirjallisuus;1
005327807;;NA;NA;0
005327887;081 Käkikoski|929 Käkikoski, Hilda;081;929,;Undetermined;Undetermined;2
005327926;32;32;Politiikantutkimus. Valtio-oppi;1
005327928;82|840;82;840;Yleinen kirjallisuustiede. Kirjallisuudentutkimus. Suullinen esitystaito;Ranskankielinen kirjallisuus;2
005327952;97/98|973|970|917;97/98;973;970;917;Undetermined;Undetermined;Pohjois-Amerikan historia. Keski-Amerikan historia;Pohjois-Amerikka. Keski-Amerikka;4
005328004;;NA;NA;0
005328033;894.541;894.541;Suomenkielinen kirjallisuus;1
005328238;;NA;NA;0
005328239;;NA;NA;0
005328703;347.21;347.21;Undetermined;1
005328749;894.541|830;894.541;830;Suomenkielinen kirjallisuus;Saksankielinen kirjallisuus. Jiddišinkielinen kirjallisuus;2
005328754;801.3|809.454.1;801.3;809.454.1;Sanakirjat;Suomen kieli;2
005328793;;NA;NA;0
005328837;894.541;894.541;Suomenkielinen kirjallisuus;1
005328846;809.454.1|801.4;809.454.1;801.4;Suomen kieli;Undetermined;2
005329075;;NA;NA;0
005329133;801|807.5|87;801;807.5;87;Prosodiikka. Filologian aputieteet ja lähteet;Undetermined;Antiikin kirjallisuus. Latinankielinen kirjallisuus. Kreikankielinen kirjallisuus;3
005329134;;NA;NA;0
005329136;;NA;NA;0
005329141;;NA;NA;0
005329143;839.79|948.0;839.79;948.0;Suomenruotsalainen kirjallisuus;Suomen historia;2
005329157;324;324;Vaalit;1
005329158;;NA;NA;0
005329183;940.26|948.0.01;940.26;948.0.01;Undetermined;Undetermined;2
005329192;;NA;NA;0
005329195;;NA;NA;0
005329279;373;373;Peruskoulu. Lukio ;1
005329291;894.541|894.541|894.541;894.541;Suomenkielinen kirjallisuus;1
005329339;141.81|330.84|335.55;141.81;330.84;335.55;Undetermined;Undetermined;Undetermined;3
005329379;;NA;NA;0
005329380;;NA;NA;0
005329395;;NA;NA;0
005329524;;NA;NA;0
005329525;;NA;NA;0
005329534;;NA;NA;0
005329535;;NA;NA;0
005329561;373|373.54;373;373.54;Peruskoulu. Lukio ;Undetermined;2
005329566;;NA;NA;0
005329594;;NA;NA;0
005329596;;NA;NA;0
005329607;;NA;NA;0
005329608;;NA;NA;0
005329609;;NA;NA;0
005329937;;NA;NA;0
005329998;28|894.541;28;894.541;Kristilliset kirkot. Kristilliset yhteisöt. Kristillisperäiset yhteisöt;Suomenkielinen kirjallisuus;2
005330028;630|634.0;630;634.0;Metsätalous. Metsänhoito;Undetermined;2
005330044;;NA;NA;0
005330094;;NA;NA;0
005330107;929 Leino, Eino|894.541 Leino|894.541 Leino, Eino|894.541.09 Leino|929 Leino;929,;894.541;894.541,;894.541.09;929;Undetermined;Suomenkielinen kirjallisuus;Undetermined;Undetermined;Henkilöhistoria. Elämäkerrat. Muistelmat. Matrikkelit ;5
005330148;;NA;NA;0
005330150;;NA;NA;0
005330168;;NA;NA;0
005330169;;NA;NA;0
005330185;;NA;NA;0
005330186;894.511;894.511;Unkarinkielinen kirjallisuus;1
005330312;;NA;NA;0
005330314;;NA;NA;0
005330317;266.1;266.1;Undetermined;1
