melinda_id publication_year n
(FI-MELINDA)006459857 1899 1
(FI-MELINDA)006515577 1916 1
(FI-MELINDA)006531697 1811 1
(FI-MELINDA)006531698 1813 1
(FI-MELINDA)006531699 1811 1
(FI-MELINDA)006531700 1811 1
(FI-MELINDA)006534103 1906 1
(FI-MELINDA)006550490 1886 1
(FI-MELINDA)006550492 1896 1
(FI-MELINDA)006550493 1916 1
(FI-MELINDA)006551661 1873 1
(FI-MELINDA)006551664 1882 1
(FI-MELINDA)006552880 1828 1
(FI-MELINDA)006552944 1818 1
(FI-MELINDA)006553032 1829 1
(FI-MELINDA)006553043 1867 1
(FI-MELINDA)006553166 1864 1
(FI-MELINDA)006553231 1828 1
(FI-MELINDA)006562344 1913 1
(FI-MELINDA)006572362 1913 1
(FI-MELINDA)006575847 1912 1
(FI-MELINDA)006576361 1909 1
(FI-MELINDA)006576364 1911 1
(FI-MELINDA)006576369 1910 1
(FI-MELINDA)006576370 1907 1
(FI-MELINDA)006576392 1910 1
(FI-MELINDA)006576396 1906 1
(FI-MELINDA)006576397 1896 1
(FI-MELINDA)006576398 1899 1
(FI-MELINDA)006576400 1916 1
(FI-MELINDA)006576401 1911 1
(FI-MELINDA)006576402 1908 1
(FI-MELINDA)006576405 1917 1
(FI-MELINDA)006576560 1915 1
(FI-MELINDA)006576561 1913 1
(FI-MELINDA)006576566 1901 1
(FI-MELINDA)006576568 1882 1
(FI-MELINDA)006576581 1911 1
(FI-MELINDA)006576596 1899 1
(FI-MELINDA)006576600 1913 1
(FI-MELINDA)006576605 1907 1
(FI-MELINDA)006576607 1910 1
(FI-MELINDA)006576613 1912 1
(FI-MELINDA)006576688 1906 1
(FI-MELINDA)006576689 1906 1
(FI-MELINDA)006576691 1906 1
(FI-MELINDA)006576692 1905 1
(FI-MELINDA)006576697 1905 1
(FI-MELINDA)006576699 1916 1
(FI-MELINDA)006576702 1916 1
(FI-MELINDA)006576709 1916 1
(FI-MELINDA)006576714 1909 1
(FI-MELINDA)006576715 1915 1
(FI-MELINDA)006576719 1908 1
(FI-MELINDA)006576725 1915 1
(FI-MELINDA)006576727 1899 1
(FI-MELINDA)006576735 1899 1
(FI-MELINDA)006576736 1894 1
(FI-MELINDA)006576738 1905 1
(FI-MELINDA)006576740 1901 1
(FI-MELINDA)006576741 1901 1
(FI-MELINDA)006576743 1915 1
(FI-MELINDA)006576759 1917 1
(FI-MELINDA)006576760 1917 1
(FI-MELINDA)006576761 1912 1
(FI-MELINDA)006576762 1915 1
(FI-MELINDA)006576766 1912 1
(FI-MELINDA)006576767 1874 1
(FI-MELINDA)006576774 1906 1
(FI-MELINDA)006576776 1915 1
(FI-MELINDA)006576780 1913 1
(FI-MELINDA)006576789 1896 1
(FI-MELINDA)006576790 1893 1
(FI-MELINDA)006577138 1894 1
(FI-MELINDA)006578731 1915 1
(FI-MELINDA)006579272 1916 1
(FI-MELINDA)006580975 1895 1
(FI-MELINDA)006580978 1894 1
(FI-MELINDA)006582382 1906 1
(FI-MELINDA)006582398 1908 1
(FI-MELINDA)006582479 1901 1
(FI-MELINDA)006582497 1915 1
(FI-MELINDA)006583081 1907 1
(FI-MELINDA)006583158 1912 1
(FI-MELINDA)006583453 1917 1
(FI-MELINDA)006584236 1908 1
(FI-MELINDA)006584522 1904 1
(FI-MELINDA)006584534 1911 1
(FI-MELINDA)006584535 1908 1
(FI-MELINDA)006584540 1917 1
(FI-MELINDA)006585001 1916 1
(FI-MELINDA)006585342 1898 1
(FI-MELINDA)006588462 1909 1
(FI-MELINDA)006588509 1907 1
(FI-MELINDA)006588639 1905 1
(FI-MELINDA)006588718 1913 1
(FI-MELINDA)006588730 1886 1
(FI-MELINDA)006588932 1904 1
(FI-MELINDA)006589103 1881 1
(FI-MELINDA)006589227 1917 1
(FI-MELINDA)006589243 1911 1
(FI-MELINDA)006589298 1877 1
(FI-MELINDA)006589302 1912 1
(FI-MELINDA)006589328 1912 1
(FI-MELINDA)006589331 1911 1
(FI-MELINDA)006589419 1916 1
(FI-MELINDA)006589431 1916 1
(FI-MELINDA)006589585 1881 1
(FI-MELINDA)006589779 1908 1
(FI-MELINDA)006589905 1853 1
(FI-MELINDA)006589913 1904 1
(FI-MELINDA)006589974 1907 1
(FI-MELINDA)006590099 1915 1
(FI-MELINDA)006590283 1897 1
(FI-MELINDA)006590298 1912 1
(FI-MELINDA)006590299 1912 1
(FI-MELINDA)006590300 1912 1
(FI-MELINDA)006590302 1912 1
(FI-MELINDA)006590361 1898 1
(FI-MELINDA)006590375 1911 1
(FI-MELINDA)006590420 1905 1
(FI-MELINDA)006590431 1917 1
(FI-MELINDA)006590451 1879 1
(FI-MELINDA)006590536 1860 1
(FI-MELINDA)006590537 1870 1
(FI-MELINDA)006590538 1870 1
(FI-MELINDA)006590540 1917 1
(FI-MELINDA)006590942 1887 1
(FI-MELINDA)006591121 1912 1
(FI-MELINDA)006591238 1912 1
(FI-MELINDA)006591309 1917 1
(FI-MELINDA)006592636 1905 1
(FI-MELINDA)006593178 1897 1
(FI-MELINDA)006594028 1904 1
(FI-MELINDA)006594177 1912 1
(FI-MELINDA)006594216 1903 1
(FI-MELINDA)006594342 1889 1
(FI-MELINDA)006594354 1893 1
(FI-MELINDA)006594475 1896 1
(FI-MELINDA)006594476 1890 1
(FI-MELINDA)006594926 1905 1
(FI-MELINDA)006594927 1886 1
(FI-MELINDA)006594931 1878 1
(FI-MELINDA)006595062 1904 1
(FI-MELINDA)006595065 1889 1
(FI-MELINDA)006595066 1907 1
(FI-MELINDA)006595120 1916 1
(FI-MELINDA)006595145 1885 1
(FI-MELINDA)006595328 1906 1
(FI-MELINDA)006595548 1916 1
(FI-MELINDA)006596726 1908 1
(FI-MELINDA)006597092 1916 1
(FI-MELINDA)006597120 1917 1
(FI-MELINDA)006597173 1916 1
(FI-MELINDA)006597174 1916 1
(FI-MELINDA)006597275 1915 1
(FI-MELINDA)006597485 1916 1
(FI-MELINDA)006597556 1911 1
(FI-MELINDA)006597565 1916 1
(FI-MELINDA)006597692 1917 1
(FI-MELINDA)006597728 1909 1
(FI-MELINDA)006597858 1907 1
(FI-MELINDA)006598082 1912 1
(FI-MELINDA)006598310 1908 1
(FI-MELINDA)006598336 1908 1
(FI-MELINDA)006598715 1911 1
(FI-MELINDA)006598716 1911 1
(FI-MELINDA)006598717 1911 1
(FI-MELINDA)006598718 1911 1
(FI-MELINDA)006598731 1894 1
(FI-MELINDA)006598927 1915 1
(FI-MELINDA)006599028 1913 1
(FI-MELINDA)006599142 1913 1
(FI-MELINDA)006599194 1912 1
(FI-MELINDA)006599273 1911 1
(FI-MELINDA)006599587 1913 1
(FI-MELINDA)006599618 1917 1
(FI-MELINDA)006599726 1912 1
(FI-MELINDA)006599865 1913 1
(FI-MELINDA)006600110 1912 1
(FI-MELINDA)006600111 1912 1
(FI-MELINDA)006600112 1912 1
(FI-MELINDA)006600113 1912 1
(FI-MELINDA)006600114 1912 1
(FI-MELINDA)006600115 1912 1
(FI-MELINDA)006600116 1912 1
(FI-MELINDA)006600117 1912 1
(FI-MELINDA)006600118 1912 1
(FI-MELINDA)006600119 1912 1
(FI-MELINDA)006600261 1899 1
(FI-MELINDA)006600298 1899 1
(FI-MELINDA)006600341 1913 1
(FI-MELINDA)006600420 1906 1
(FI-MELINDA)006600448 1914 1
(FI-MELINDA)006600582 1914 1
(FI-MELINDA)006600656 1907 1
(FI-MELINDA)006600825 1914 1
(FI-MELINDA)006600899 1911 1
(FI-MELINDA)006600902 1911 1
(FI-MELINDA)006600913 1911 1
(FI-MELINDA)006600960 1914 1
(FI-MELINDA)006600961 1914 1
(FI-MELINDA)006601033 1910 1
(FI-MELINDA)006601034 1903 1
(FI-MELINDA)006601035 1911 1
(FI-MELINDA)006601037 1913 1
(FI-MELINDA)006601039 1911 1
(FI-MELINDA)006601040 1913 1
(FI-MELINDA)006601041 1913 1
(FI-MELINDA)006601052 1896 1
(FI-MELINDA)006601054 1896 1
(FI-MELINDA)006601082 1911 1
(FI-MELINDA)006601298 1910 1
(FI-MELINDA)006601443 1916 1
(FI-MELINDA)006601495 1917 1
(FI-MELINDA)006601910 1914 1
(FI-MELINDA)006601936 1910 1
(FI-MELINDA)006601952 1917 1
(FI-MELINDA)006601956 1916 1
(FI-MELINDA)006601991 1909 1
(FI-MELINDA)006602007 1906 1
(FI-MELINDA)006602008 1906 1
(FI-MELINDA)006602010 1906 1
(FI-MELINDA)006602021 1917 1
(FI-MELINDA)006602048 1917 1
(FI-MELINDA)006602066 1907 1
(FI-MELINDA)006602067 1907 1
(FI-MELINDA)006602068 1907 1
(FI-MELINDA)006602069 1907 1
(FI-MELINDA)006602070 1907 1
(FI-MELINDA)006602114 1913 1
(FI-MELINDA)006602127 1910 1
(FI-MELINDA)006602144 1917 1
(FI-MELINDA)006602198 1917 1
(FI-MELINDA)006602226 1916 1
(FI-MELINDA)006602242 1916 1
(FI-MELINDA)006602254 1916 1
(FI-MELINDA)006602261 1916 1
(FI-MELINDA)006602322 1908 1
(FI-MELINDA)006602348 1909 1
(FI-MELINDA)006602394 1902 1
(FI-MELINDA)006602400 1917 1
(FI-MELINDA)006602437 1917 1
(FI-MELINDA)006602438 1917 1
(FI-MELINDA)006602441 1912 1
(FI-MELINDA)006602463 1914 1
(FI-MELINDA)006602480 1917 1
(FI-MELINDA)006602485 1907 1
(FI-MELINDA)006602508 1917 1
(FI-MELINDA)006602510 1917 1
(FI-MELINDA)006602516 1914 1
(FI-MELINDA)006602517 1917 1
(FI-MELINDA)006602518 1917 1
(FI-MELINDA)006602534 1917 1
(FI-MELINDA)006602547 1915 1
(FI-MELINDA)006602552 1917 1
(FI-MELINDA)006602591 1916 1
(FI-MELINDA)006602604 1914 1
(FI-MELINDA)006602605 1917 1
(FI-MELINDA)006602616 1916 1
(FI-MELINDA)006602629 1916 1
(FI-MELINDA)006602648 1916 1
(FI-MELINDA)006602658 1914 1
(FI-MELINDA)006602659 1916 1
(FI-MELINDA)006602660 1917 1
(FI-MELINDA)006602668 1917 1
(FI-MELINDA)006602676 1911 1
(FI-MELINDA)006602681 1917 1
(FI-MELINDA)006602686 1913 1
(FI-MELINDA)006602687 1917 1
(FI-MELINDA)006602694 1901 1
(FI-MELINDA)006602698 1916 1
(FI-MELINDA)006602712 1917 1
(FI-MELINDA)006602714 1917 1
(FI-MELINDA)006602716 1914 1
(FI-MELINDA)006602717 1906 1
(FI-MELINDA)006602718 1916 1
(FI-MELINDA)006602719 1916 1
(FI-MELINDA)006602720 1917 1
(FI-MELINDA)006602727 1916 1
(FI-MELINDA)006602739 1917 1
(FI-MELINDA)006602741 1910 1
(FI-MELINDA)006602742 1916 1
(FI-MELINDA)006602743 1916 1
(FI-MELINDA)006602775 1916 1
(FI-MELINDA)006602847 1911 1
(FI-MELINDA)006602848 1912 1
(FI-MELINDA)006602850 1917 1
(FI-MELINDA)006602851 1917 1
(FI-MELINDA)006602853 1917 1
(FI-MELINDA)006602854 1916 1
(FI-MELINDA)006602855 1911 1
(FI-MELINDA)006602868 1908 1
(FI-MELINDA)006602870 1911 1
(FI-MELINDA)006602877 1917 1
(FI-MELINDA)006602881 1909 1
(FI-MELINDA)006602883 1917 1
(FI-MELINDA)006602885 1917 1
(FI-MELINDA)006602892 1916 1
(FI-MELINDA)006602897 1909 1
(FI-MELINDA)006602898 1916 1
(FI-MELINDA)006602900 1916 1
(FI-MELINDA)006602901 1914 1
(FI-MELINDA)006602902 1913 1
(FI-MELINDA)006602906 1909 1
(FI-MELINDA)006602907 1910 1
(FI-MELINDA)006602908 1908 1
(FI-MELINDA)006602910 1910 1
(FI-MELINDA)006602911 1910 1
(FI-MELINDA)006602912 1910 1
(FI-MELINDA)006602913 1906 1
(FI-MELINDA)006602914 1908 1
(FI-MELINDA)006602915 1907 1
(FI-MELINDA)006602916 1910 1
(FI-MELINDA)006602917 1909 1
(FI-MELINDA)006602918 1903 1
(FI-MELINDA)006602922 1907 1
(FI-MELINDA)006602923 1907 1
(FI-MELINDA)006602925 1910 1
(FI-MELINDA)006602926 1910 1
(FI-MELINDA)006602927 1908 1
(FI-MELINDA)006602930 1909 1
(FI-MELINDA)006602931 1904 1
(FI-MELINDA)006602933 1910 1
(FI-MELINDA)006602934 1906 1
(FI-MELINDA)006602981 1914 1
(FI-MELINDA)006603007 1915 1
(FI-MELINDA)006603018 1916 1
(FI-MELINDA)006603025 1906 1
(FI-MELINDA)006603033 1917 1
(FI-MELINDA)006603065 1906 1
(FI-MELINDA)006603076 1915 1
(FI-MELINDA)006603079 1909 1
(FI-MELINDA)006603081 1912 1
(FI-MELINDA)006603082 1911 1
(FI-MELINDA)006603092 1905 1
(FI-MELINDA)006603094 1913 1
(FI-MELINDA)006603095 1912 1
(FI-MELINDA)006603097 1911 1
(FI-MELINDA)006603099 1910 1
(FI-MELINDA)006603106 1911 1
(FI-MELINDA)006603108 1914 1
(FI-MELINDA)006603109 1913 1
(FI-MELINDA)006603175 1908 1
(FI-MELINDA)006603243 1907 1
(FI-MELINDA)006603244 1907 1
(FI-MELINDA)006603626 1912 1
(FI-MELINDA)006603628 1913 1
(FI-MELINDA)006603657 1906 1
(FI-MELINDA)006603667 1909 1
(FI-MELINDA)006603686 1916 1
(FI-MELINDA)006603835 1916 1
(FI-MELINDA)006603836 1916 1
(FI-MELINDA)006603837 1916 1
(FI-MELINDA)006603848 1910 1
(FI-MELINDA)006603849 1913 1
(FI-MELINDA)006603867 1911 1
(FI-MELINDA)006603870 1910 1
(FI-MELINDA)006603871 1910 1
(FI-MELINDA)006603879 1902 1
(FI-MELINDA)006603882 1908 1
(FI-MELINDA)006603883 1911 1
(FI-MELINDA)006603884 1909 1
(FI-MELINDA)006603887 1897 1
(FI-MELINDA)006603895 1916 1
(FI-MELINDA)006603908 1911 1
(FI-MELINDA)006603910 1908 1
(FI-MELINDA)006603914 1911 1
(FI-MELINDA)006603917 1912 1
(FI-MELINDA)006603938 1904 1
(FI-MELINDA)006603940 1908 1
(FI-MELINDA)006603941 1907 1
(FI-MELINDA)006603942 1907 1
(FI-MELINDA)006603945 1911 1
(FI-MELINDA)006603950 1906 1
(FI-MELINDA)006603967 1917 1
(FI-MELINDA)006603978 1914 1
(FI-MELINDA)006603983 1907 1
(FI-MELINDA)006603989 1911 1
(FI-MELINDA)006603991 1907 1
(FI-MELINDA)006603994 1913 1
(FI-MELINDA)006604002 1911 1
(FI-MELINDA)006604003 1905 1
(FI-MELINDA)006604015 1911 1
(FI-MELINDA)006604032 1902 1
(FI-MELINDA)006604033 1912 1
(FI-MELINDA)006604062 1916 1
(FI-MELINDA)006604063 1913 1
(FI-MELINDA)006604070 1913 1
(FI-MELINDA)006604073 1913 1
(FI-MELINDA)006604074 1911 1
(FI-MELINDA)006604099 1914 1
(FI-MELINDA)006604104 1911 1
(FI-MELINDA)006604105 1914 1
(FI-MELINDA)006604106 1912 1
(FI-MELINDA)006604111 1913 1
(FI-MELINDA)006604112 1909 1
(FI-MELINDA)006604134 1906 1
(FI-MELINDA)006604136 1911 1
(FI-MELINDA)006604139 1915 1
(FI-MELINDA)006604140 1915 1
(FI-MELINDA)006604146 1912 1
(FI-MELINDA)006604155 1910 1
(FI-MELINDA)006604168 1917 1
(FI-MELINDA)006604170 1906 1
(FI-MELINDA)006604171 1915 1
(FI-MELINDA)006604175 1910 1
(FI-MELINDA)006604176 1912 1
(FI-MELINDA)006604177 1910 1
(FI-MELINDA)006604178 1913 1
(FI-MELINDA)006604180 1911 1
(FI-MELINDA)006604185 1914 1
(FI-MELINDA)006604189 1913 1
(FI-MELINDA)006604194 1916 1
(FI-MELINDA)006604195 1898 1
(FI-MELINDA)006604213 1891 1
(FI-MELINDA)006604226 1913 1
(FI-MELINDA)006604227 1903 1
(FI-MELINDA)006604230 1912 1
(FI-MELINDA)006604232 1914 1
(FI-MELINDA)006604234 1917 1
(FI-MELINDA)006604236 1906 1
(FI-MELINDA)006604239 1916 1
(FI-MELINDA)006604243 1914 1
(FI-MELINDA)006604245 1915 1
(FI-MELINDA)006604247 1906 1
(FI-MELINDA)006604258 1906 1
(FI-MELINDA)006604260 1916 1
(FI-MELINDA)006604263 1906 1
(FI-MELINDA)006604264 1916 1
(FI-MELINDA)006604270 1911 1
(FI-MELINDA)006604272 1891 1
(FI-MELINDA)006604275 1917 1
(FI-MELINDA)006604281 1891 1
(FI-MELINDA)006604286 1892 1
(FI-MELINDA)006604289 1915 1
(FI-MELINDA)006604290 1916 1
(FI-MELINDA)006604292 1913 1
(FI-MELINDA)006604293 1905 1
(FI-MELINDA)006604295 1906 1
(FI-MELINDA)006604297 1916 1
(FI-MELINDA)006604299 1914 1
(FI-MELINDA)006604300 1906 1
(FI-MELINDA)006604301 1917 1
(FI-MELINDA)006604302 1906 1
(FI-MELINDA)006604308 1914 1
(FI-MELINDA)006604309 1914 1
(FI-MELINDA)006604310 1913 1
(FI-MELINDA)006604311 1894 1
(FI-MELINDA)006604315 1894 1
(FI-MELINDA)006604317 1894 1
(FI-MELINDA)006604321 1897 1
(FI-MELINDA)006604322 1908 1
(FI-MELINDA)006604323 1903 1
(FI-MELINDA)006604334 1897 1
(FI-MELINDA)006604335 1897 1
(FI-MELINDA)006604336 1899 1
(FI-MELINDA)006604339 1914 1
(FI-MELINDA)006604342 1915 1
(FI-MELINDA)006604347 1913 1
(FI-MELINDA)006604382 1914 1
(FI-MELINDA)006604396 1911 1
(FI-MELINDA)006604400 1916 1
(FI-MELINDA)006604404 1909 1
(FI-MELINDA)006604405 1908 1
(FI-MELINDA)006604407 1917 1
(FI-MELINDA)006604418 1915 1
(FI-MELINDA)006604449 1915 1
(FI-MELINDA)006604450 1915 1
(FI-MELINDA)006604457 1915 1
(FI-MELINDA)006604459 1917 1
(FI-MELINDA)006604461 1917 1
(FI-MELINDA)006604462 1916 1
(FI-MELINDA)006604465 1915 1
(FI-MELINDA)006604499 1910 1
(FI-MELINDA)006604501 1908 1
(FI-MELINDA)006604507 1906 1
(FI-MELINDA)006604514 1909 1
(FI-MELINDA)006604524 1906 1
(FI-MELINDA)006604537 1912 1
(FI-MELINDA)006604540 1910 1
(FI-MELINDA)006604542 1908 1
(FI-MELINDA)006604547 1910 1
(FI-MELINDA)006604548 1909 1
(FI-MELINDA)006604564 1891 1
(FI-MELINDA)006604577 1906 1
(FI-MELINDA)006604578 1912 1
(FI-MELINDA)006604580 1908 1
(FI-MELINDA)006604598 1912 1
(FI-MELINDA)006604600 1911 1
(FI-MELINDA)006604601 1896 1
(FI-MELINDA)006604632 1897 1
(FI-MELINDA)006604633 1897 1
(FI-MELINDA)006604636 1897 1
(FI-MELINDA)006604637 1897 1
(FI-MELINDA)006604638 1897 1
(FI-MELINDA)006604639 1897 1
(FI-MELINDA)006604640 1897 1
(FI-MELINDA)006604641 1897 1
(FI-MELINDA)006604687 1909 1
(FI-MELINDA)006604688 1912 1
(FI-MELINDA)006604689 1892 1
(FI-MELINDA)006604691 1910 1
(FI-MELINDA)006604694 1907 1
(FI-MELINDA)006604695 1906 1
(FI-MELINDA)006604697 1912 1
(FI-MELINDA)006604699 1902 1
(FI-MELINDA)006604707 1907 1
(FI-MELINDA)006604708 1907 1
(FI-MELINDA)006604709 1907 1
(FI-MELINDA)006604715 1908 1
(FI-MELINDA)006604721 1915 1
(FI-MELINDA)006604722 1907 1
(FI-MELINDA)006604746 1909 1
(FI-MELINDA)006604747 1912 1
(FI-MELINDA)006604756 1911 1
(FI-MELINDA)006604757 1913 1
(FI-MELINDA)006604789 1907 1
(FI-MELINDA)006604790 1907 1
(FI-MELINDA)006604791 1911 1
(FI-MELINDA)006604792 1912 1
(FI-MELINDA)006604845 1911 1
(FI-MELINDA)006604849 1915 1
(FI-MELINDA)006604855 1911 1
(FI-MELINDA)006604859 1915 1
(FI-MELINDA)006604867 1912 1
(FI-MELINDA)006604880 1913 1
(FI-MELINDA)006604885 1913 1
(FI-MELINDA)006604886 1915 1
(FI-MELINDA)006604894 1914 1
(FI-MELINDA)006604904 1908 1
(FI-MELINDA)006604935 1916 1
(FI-MELINDA)006604942 1896 1
(FI-MELINDA)006604943 1896 1
(FI-MELINDA)006604944 1896 1
(FI-MELINDA)006604945 1896 1
(FI-MELINDA)006604958 1906 1
(FI-MELINDA)006604981 1914 1
(FI-MELINDA)006604983 1914 1
(FI-MELINDA)006604994 1906 1
(FI-MELINDA)006605044 1909 1
(FI-MELINDA)006605046 1908 1
(FI-MELINDA)006605047 1906 1
(FI-MELINDA)006605048 1906 1
(FI-MELINDA)006605049 1906 1
(FI-MELINDA)006605050 1909 1
(FI-MELINDA)006605051 1910 1
(FI-MELINDA)006605052 1910 1
(FI-MELINDA)006605053 1908 1
(FI-MELINDA)006605054 1908 1
(FI-MELINDA)006605056 1909 1
(FI-MELINDA)006605069 1909 1
(FI-MELINDA)006605080 1907 1
(FI-MELINDA)006605082 1895 1
(FI-MELINDA)006605084 1909 1
(FI-MELINDA)006605085 1896 1
(FI-MELINDA)006605087 1908 1
(FI-MELINDA)006605094 1910 1
(FI-MELINDA)006605095 1907 1
(FI-MELINDA)006605096 1907 1
(FI-MELINDA)006605103 1909 1
(FI-MELINDA)006605105 1910 1
(FI-MELINDA)006605107 1913 1
(FI-MELINDA)006605115 1917 1
(FI-MELINDA)006605117 1906 1
(FI-MELINDA)006605120 1896 1
(FI-MELINDA)006605122 1916 1
(FI-MELINDA)006605123 1906 1
(FI-MELINDA)006605129 1896 1
(FI-MELINDA)006605142 1909 1
(FI-MELINDA)006605147 1906 1
(FI-MELINDA)006605149 1905 1
(FI-MELINDA)006605150 1898 1
(FI-MELINDA)006605152 1913 1
(FI-MELINDA)006605154 1915 1
(FI-MELINDA)006605156 1908 1
(FI-MELINDA)006605157 1908 1
(FI-MELINDA)006605158 1895 1
(FI-MELINDA)006605159 1905 1
(FI-MELINDA)006605160 1903 1
(FI-MELINDA)006605161 1911 1
(FI-MELINDA)006605162 1916 1
(FI-MELINDA)006605163 1909 1
(FI-MELINDA)006605164 1911 1
(FI-MELINDA)006605166 1909 1
(FI-MELINDA)006605168 1908 1
(FI-MELINDA)006605169 1908 1
(FI-MELINDA)006605170 1916 1
(FI-MELINDA)006605194 1907 1
(FI-MELINDA)006605197 1906 1
(FI-MELINDA)006605198 1906 1
(FI-MELINDA)006605207 1907 1
(FI-MELINDA)006605208 1906 1
(FI-MELINDA)006605214 1906 1
(FI-MELINDA)006605215 1902 1
(FI-MELINDA)006605240 1911 1
(FI-MELINDA)006605242 1906 1
(FI-MELINDA)006605243 1906 1
(FI-MELINDA)006605254 1915 1
(FI-MELINDA)006605256 1913 1
(FI-MELINDA)006605273 1910 1
(FI-MELINDA)006605276 1906 1
(FI-MELINDA)006605305 1910 1
(FI-MELINDA)006605306 1907 1
(FI-MELINDA)006605307 1906 1
(FI-MELINDA)006605308 1906 1
(FI-MELINDA)006605310 1908 1
(FI-MELINDA)006605312 1908 1
(FI-MELINDA)006605313 1907 1
(FI-MELINDA)006605314 1908 1
(FI-MELINDA)006605315 1907 1
(FI-MELINDA)006605318 1891 1
(FI-MELINDA)006605319 1909 1
(FI-MELINDA)006605320 1908 1
(FI-MELINDA)006605331 1886 1
(FI-MELINDA)006605333 1898 1
(FI-MELINDA)006605334 1906 1
(FI-MELINDA)006605336 1906 1
(FI-MELINDA)006605340 1906 1
(FI-MELINDA)006605343 1902 1
(FI-MELINDA)006605344 1908 1
(FI-MELINDA)006605347 1908 1
(FI-MELINDA)006605355 1898 1
(FI-MELINDA)006605356 1907 1
(FI-MELINDA)006605357 1906 1
(FI-MELINDA)006605358 1908 1
(FI-MELINDA)006605359 1908 1
(FI-MELINDA)006605360 1908 1
(FI-MELINDA)006605362 1906 1
(FI-MELINDA)006605373 1909 1
(FI-MELINDA)006605375 1906 1
(FI-MELINDA)006605383 1906 1
(FI-MELINDA)006605387 1908 1
(FI-MELINDA)006605408 1901 1
(FI-MELINDA)006605552 1902 1
(FI-MELINDA)006605623 1903 1
(FI-MELINDA)006605673 1901 1
(FI-MELINDA)006605674 1901 1
(FI-MELINDA)006605675 1901 1
(FI-MELINDA)006605676 1901 1
(FI-MELINDA)006605682 1895 1
(FI-MELINDA)006605878 1896 1
(FI-MELINDA)006605949 1893 1
(FI-MELINDA)006605950 1893 1
(FI-MELINDA)006605952 1893 1
(FI-MELINDA)006606140 1899 1
(FI-MELINDA)006606203 1896 1
(FI-MELINDA)006606344 1895 1
(FI-MELINDA)006606345 1895 1
(FI-MELINDA)006606376 1899 1
(FI-MELINDA)006606696 1889 1
(FI-MELINDA)006607015 1872 1
(FI-MELINDA)006607301 1875 1
(FI-MELINDA)006607335 1883 1
(FI-MELINDA)006607336 1879 1
(FI-MELINDA)006607430 1880 1
(FI-MELINDA)006607524 1881 1
(FI-MELINDA)006607525 1881 1
(FI-MELINDA)006607526 1881 1
(FI-MELINDA)006607527 1881 1
(FI-MELINDA)006607528 1881 1
(FI-MELINDA)006607598 1884 1
(FI-MELINDA)006607612 1876 1
(FI-MELINDA)006607672 1883 1
(FI-MELINDA)006607800 1874 1
(FI-MELINDA)006607818 1865 1
(FI-MELINDA)006607850 1864 1
(FI-MELINDA)006607871 1892 1
(FI-MELINDA)006608066 1890 1
(FI-MELINDA)006608067 1890 1
(FI-MELINDA)006608068 1890 1
(FI-MELINDA)006608092 1889 1
(FI-MELINDA)006608215 1851 1
(FI-MELINDA)006608221 1874 1
(FI-MELINDA)006608225 1860 1
(FI-MELINDA)006608431 1869 1
(FI-MELINDA)006608457 1886 1
(FI-MELINDA)006608518 1864 1
(FI-MELINDA)006608560 1856 1
(FI-MELINDA)006608608 1866 1
(FI-MELINDA)006608678 1868 1
(FI-MELINDA)006608702 1847 1
(FI-MELINDA)006608815 1889 1
(FI-MELINDA)006608935 1882 1
(FI-MELINDA)006610612 1891 1
(FI-MELINDA)006612658 1909 1
(FI-MELINDA)006612670 1901 1
(FI-MELINDA)006612671 1913 1
(FI-MELINDA)006612682 1892 1
(FI-MELINDA)006612700 1891 1
(FI-MELINDA)006613074 1912 1
(FI-MELINDA)006830045 1914 1
(FI-MELINDA)006834303 1892 1
(FI-MELINDA)006834362 1912 1
(FI-MELINDA)007018450 1917 1
(FI-MELINDA)007027587 1840 1
(FI-MELINDA)007029394 1845 1
(FI-MELINDA)007038583 1900 1
(FI-MELINDA)007323402 1811 1
(FI-MELINDA)007323451 1811 1
(FI-MELINDA)007332598 1917 1
(FI-MELINDA)007332821 1916 1
(FI-MELINDA)007336231 1912 1
(FI-MELINDA)007336232 1906 1
(FI-MELINDA)007336238 1910 1
(FI-MELINDA)007336239 1915 1
(FI-MELINDA)007336242 1855 1
(FI-MELINDA)007336244 1882 1
(FI-MELINDA)007336246 1892 1
(FI-MELINDA)007336253 1917 1
(FI-MELINDA)007336254 1907 1
(FI-MELINDA)007336256 1849 1
(FI-MELINDA)007336257 1914 1
(FI-MELINDA)007336260 1876 1
(FI-MELINDA)007336261 1912 1
(FI-MELINDA)007336265 1908 1
(FI-MELINDA)007336266 1886 1
(FI-MELINDA)007336689 1892 1
(FI-MELINDA)007336804 1893 1
(FI-MELINDA)007336806 1878 1
(FI-MELINDA)007336830 1912 1
(FI-MELINDA)007336960 1915 1
(FI-MELINDA)007337044 1868 1
(FI-MELINDA)007337238 1895 1
(FI-MELINDA)007337261 1894 1
(FI-MELINDA)007339199 1911 1
(FI-MELINDA)007339689 1868 1
(FI-MELINDA)007340250 1915 1
(FI-MELINDA)007342716 1901 1
(FI-MELINDA)009123071 1890 1
(FI-MELINDA)009241293 1890 1
(FI-MELINDA)009370473 1866 1
(FI-MELINDA)009370511 1890 1
(FI-MELINDA)009370554 1892 1
(FI-MELINDA)009370555 1898 1
(FI-MELINDA)009370565 1892 1
